Data Rif;Category;Segment;Products;Customers;Regione;Provincia;Channel;Standard Units
42751;Tamponi;Blue Box;Product 5;Customer 7;Veneto;PD;DO;72
42751;Tamponi;Blue Box;Product 5;Customer 64;Piemonte;TO;GD;2
42751;Tamponi;Blue Box;Product 5;Customer 124;Campania;BN;DO;12
42751;Tamponi;Blue Box;Product 5;Customer 125;Campania;NA;INGROSSO;12
42751;Tamponi;Blue Box;Product 7;Customer 32;Lombardia;MI;GD;60
42751;Tamponi;Blue Box;Product 7;Customer 53;Sicilia;CT;GD;2
42751;Tamponi;Compak;Product 8;Customer 32;Lazio;RM;GD;16
42751;Tamponi;Compak;Product 8;Customer 32;Lombardia;MI;GD;16
42751;Tamponi;Compak;Product 8;Customer 45;Liguria;SV;DO;16
42751;Tamponi;Compak;Product 8;Customer 64;Piemonte;TO;GD;1,6
42751;Tamponi;Compak;Product 9;Customer 30;Piemonte;NO;GD;18,0072
42751;Tamponi;Compak;Product 9;Customer 53;Sicilia;CT;GD;1,20048
42751;Tamponi;Compak;Product 10;Customer 32;Lazio;RM;GD;30,4
42751;Tamponi;Compak;Product 10;Customer 32;Lombardia;MI;GD;15,2
42751;Tamponi;Compak;Product 10;Customer 45;Liguria;SV;DO;15,2
42751;Tamponi;Compak;Product 10;Customer 64;Piemonte;TO;GD;2,4
42751;Tamponi;Compak;Product 10;Customer 93;Lombardia;MI;DO;91,2
42751;Tamponi;Compak;Product 11;Customer 53;Sicilia;CT;GD;1,20048
42751;Tamponi;Compak;Product 11;Customer 67;Lombardia;MI;GD;72
42751;Tamponi;Compak;Product 11;Customer 67;Piemonte;NO;GD;72
42751;Tamponi;Digital;Product 13;Customer 113;Lombardia;BG;GD;12,7932
42751;Tamponi;Pearl;Product 19;Customer 53;Sicilia;CT;GD;0,90009
42752;Tamponi;Blue Box;Product 1;Customer 30;Piemonte;TO;GD;17
42752;Tamponi;Blue Box;Product 2;Customer 32;Lazio;RM;GD;14
42752;Tamponi;Blue Box;Product 3;Customer 57;Lazio;RM;INGROSSO;6
42752;Tamponi;Blue Box;Product 3;Customer 74;Sicilia;ME;GD;14
42752;Tamponi;Blue Box;Product 3;Customer 84;Lazio;RM;DO;56
42752;Tamponi;Blue Box;Product 4;Customer 30;Piemonte;TO;GD;36
42752;Tamponi;Blue Box;Product 4;Customer 87;Veneto;VE;DO;24
42752;Tamponi;Blue Box;Product 5;Customer 46;Sicilia;PA;DO;24
42752;Tamponi;Blue Box;Product 5;Customer 57;Lazio;RM;INGROSSO;6
42752;Tamponi;Blue Box;Product 5;Customer 60;Veneto;PD;GD;72
42752;Tamponi;Blue Box;Product 5;Customer 74;Sicilia;ME;GD;12
42752;Tamponi;Blue Box;Product 5;Customer 82;Veneto;PD;DRUGSTORE;72
42752;Tamponi;Blue Box;Product 5;Customer 84;Lazio;RM;DO;72
42752;Tamponi;Blue Box;Product 5;Customer 147;Lombardia;BS;GD;12
42752;Tamponi;Blue Box;Product 6;Customer 57;Lazio;RM;INGROSSO;6
42752;Tamponi;Blue Box;Product 6;Customer 82;Veneto;PD;DRUGSTORE;72
42752;Tamponi;Blue Box;Product 7;Customer 24;Veneto;RO;DO;60
42752;Tamponi;Blue Box;Product 7;Customer 30;Piemonte;TO;GD;60
42752;Tamponi;Blue Box;Product 7;Customer 87;Veneto;VE;DO;20
42752;Tamponi;Compak;Product 8;Customer 44;Lombardia;BG;DO;32
42752;Tamponi;Compak;Product 8;Customer 60;Veneto;PD;GD;112
42752;Tamponi;Compak;Product 8;Customer 82;Veneto;PD;DRUGSTORE;112
42752;Tamponi;Compak;Product 8;Customer 84;Lazio;RM;DO;32
42752;Tamponi;Compak;Product 8;Customer 113;Basilicata;PZ;GD;16
42752;Tamponi;Compak;Product 10;Customer 60;Veneto;PD;GD;91,2
42752;Tamponi;Compak;Product 10;Customer 147;Lombardia;BS;GD;15,2
42752;Tamponi;Compak;Product 11;Customer 87;Veneto;VE;DO;28,81152
42752;Tamponi;Digital;Product 13;Customer 32;Lazio;RM;GD;12,7932
42752;Tamponi;Digital;Product 15;Customer 32;Lazio;RM;GD;21,322
42752;Tamponi;Pearl;Product 19;Customer 113;Basilicata;PZ;GD;9,0009
42753;Tamponi;Blue Box;Product 1;Customer 64;Valle d'Aosta;AO;GD;3
42753;Tamponi;Blue Box;Product 1;Customer 82;Veneto;PD;DRUGSTORE;34
42753;Tamponi;Blue Box;Product 3;Customer 46;Umbria;PG;DO;14
42753;Tamponi;Blue Box;Product 3;Customer 52;Estero;**;GD;28
42753;Tamponi;Blue Box;Product 3;Customer 64;Valle d'Aosta;AO;GD;2
42753;Tamponi;Blue Box;Product 3;Customer 80;Campania;SA;DO;14
42753;Tamponi;Blue Box;Product 3;Customer 88;Puglia;BT;DO;14
42753;Tamponi;Blue Box;Product 4;Customer 54;Lombardia;MI;GD;96
42753;Tamponi;Blue Box;Product 5;Customer 21;Sicilia;CL;GD;12
42753;Tamponi;Blue Box;Product 5;Customer 52;Estero;**;GD;48
42753;Tamponi;Blue Box;Product 5;Customer 52;Toscana;LU;GD;72
42753;Tamponi;Blue Box;Product 5;Customer 80;Campania;SA;DO;24
42753;Tamponi;Blue Box;Product 5;Customer 82;Veneto;PD;DRUGSTORE;144
42753;Tamponi;Blue Box;Product 5;Customer 140;Sardegna;CA;GD;12
42753;Tamponi;Blue Box;Product 6;Customer 21;Sicilia;CL;GD;12
42753;Tamponi;Blue Box;Product 6;Customer 52;Toscana;LU;GD;72
42753;Tamponi;Blue Box;Product 6;Customer 80;Campania;SA;DO;12
42753;Tamponi;Blue Box;Product 6;Customer 82;Veneto;PD;DRUGSTORE;72
42753;Tamponi;Compak;Product 8;Customer 32;Lombardia;MI;GD;16
42753;Tamponi;Compak;Product 8;Customer 52;Toscana;LU;GD;112
42753;Tamponi;Compak;Product 8;Customer 64;Piemonte;TO;GD;0,8
42753;Tamponi;Compak;Product 8;Customer 69;Sicilia;RG;GD;16
42753;Tamponi;Compak;Product 8;Customer 80;Campania;SA;DO;16
42753;Tamponi;Compak;Product 8;Customer 140;Sardegna;CA;GD;16
42753;Tamponi;Compak;Product 10;Customer 32;Lombardia;MI;GD;15,2
42753;Tamponi;Compak;Product 10;Customer 64;Valle d'Aosta;AO;GD;2,4
42753;Tamponi;Compak;Product 10;Customer 80;Campania;SA;DO;15,2
42753;Tamponi;Compak;Product 10;Customer 88;Puglia;BT;DO;15,2
42753;Tamponi;Compak;Product 10;Customer 140;Sardegna;CA;GD;15,2
42753;Tamponi;Compak;Product 11;Customer 70;Veneto;VE;DO;86,43456
42753;Tamponi;Digital;Product 13;Customer 52;Estero;**;GD;25,5864
42753;Tamponi;Digital;Product 15;Customer 52;Estero;**;GD;21,322
42754;Tamponi;Blue Box;Product 1;Customer 77;Lazio;RM;INGROSSO;1
42754;Tamponi;Blue Box;Product 3;Customer 77;Lazio;RM;INGROSSO;2
42754;Tamponi;Blue Box;Product 3;Customer 113;Sardegna;CA;GD;4
42754;Tamponi;Blue Box;Product 5;Customer 42;Puglia;LE;DO;8
42754;Tamponi;Blue Box;Product 5;Customer 46;Lazio;RM;DO;72
42754;Tamponi;Blue Box;Product 5;Customer 77;Lazio;RM;INGROSSO;2
42754;Tamponi;Blue Box;Product 5;Customer 113;Sardegna;CA;GD;9
42754;Tamponi;Blue Box;Product 6;Customer 77;Lazio;RM;INGROSSO;2
42754;Tamponi;Blue Box;Product 7;Customer 56;Calabria;CZ;GD;10
42754;Tamponi;Compak;Product 8;Customer 46;Lazio;RM;DO;16
42754;Tamponi;Compak;Product 8;Customer 77;Lazio;RM;INGROSSO;1,6
42754;Tamponi;Compak;Product 8;Customer 113;Sardegna;CA;GD;8
42754;Tamponi;Compak;Product 9;Customer 56;Calabria;CZ;GD;18,0072
42754;Tamponi;Compak;Product 10;Customer 77;Lazio;RM;INGROSSO;1,6
42754;Tamponi;Compak;Product 10;Customer 113;Sardegna;CA;GD;4
42754;Tamponi;Compak;Product 11;Customer 30;Piemonte;NO;GD;43,21728
42754;Tamponi;Compak;Product 11;Customer 56;Calabria;CZ;GD;14,40576
42754;Tamponi;Digital;Product 15;Customer 20;Sicilia;EN;DO;10,661
42754;Tamponi;Digital;Product 15;Customer 113;Sardegna;CA;GD;2,1322
42754;Tamponi;Pearl;Product 19;Customer 30;Piemonte;NO;GD;5,40054
42755;Tamponi;Blue Box;Product 2;Customer 47;Emilia Romagna;RN;DO;2
42755;Tamponi;Blue Box;Product 3;Customer 90;Lazio;RM;DRUGSTORE;98
42755;Tamponi;Blue Box;Product 4;Customer 47;Emilia Romagna;RN;DO;2
42755;Tamponi;Blue Box;Product 5;Customer 46;Umbria;PG;DO;12
42755;Tamponi;Blue Box;Product 5;Customer 49;Sardegna;OR;GD;36
42755;Tamponi;Blue Box;Product 5;Customer 76;Marche;AP;DO;24
42755;Tamponi;Blue Box;Product 5;Customer 90;Lazio;RM;DRUGSTORE;144
42755;Tamponi;Blue Box;Product 5;Customer 147;Lazio;RM;GD;12
42755;Tamponi;Blue Box;Product 6;Customer 78;Campania;SA;INGROSSO;36
42755;Tamponi;Blue Box;Product 7;Customer 30;Campania;BN;GD;10
42755;Tamponi;Blue Box;Product 7;Customer 30;Lazio;RM;GD;60
42755;Tamponi;Blue Box;Product 7;Customer 47;Emilia Romagna;RN;DO;2
42755;Tamponi;Blue Box;Product 7;Customer 87;Veneto;VE;DO;40
42755;Tamponi;Blue Box;Product 7;Customer 160;Toscana;LI;GD;60
42755;Tamponi;Compak;Product 8;Customer 46;Lazio;RM;DO;16
42755;Tamponi;Compak;Product 8;Customer 47;Emilia Romagna;RN;DO;1,6
42755;Tamponi;Compak;Product 9;Customer 30;Piemonte;TO;GD;18,0072
42755;Tamponi;Compak;Product 9;Customer 47;Emilia Romagna;RN;DO;1,20048
42755;Tamponi;Compak;Product 9;Customer 67;Lombardia;MI;GD;179,2
42755;Tamponi;Compak;Product 10;Customer 135;Campania;NA;DRUGSTORE;15,2
42755;Tamponi;Compak;Product 10;Customer 147;Lazio;RM;GD;15,2
42755;Tamponi;Compak;Product 11;Customer 47;Emilia Romagna;RN;DO;1,20048
42755;Tamponi;Compak;Product 11;Customer 67;Lombardia;MI;GD;216
42755;Tamponi;Digital;Product 15;Customer 47;Emilia Romagna;RN;DO;1,0661
42755;Tamponi;Digital;Product 15;Customer 147;Lazio;RM;GD;10,661
42755;Tamponi;Pearl;Product 18;Customer 30;Piemonte;TO;GD;10
42755;Tamponi;Pearl;Product 19;Customer 47;Emilia Romagna;RN;DO;0,90009
42758;Tamponi;Blue Box;Product 3;Customer 57;Lazio;RM;INGROSSO;2
42758;Tamponi;Blue Box;Product 3;Customer 113;Lombardia;BG;GD;28
42758;Tamponi;Blue Box;Product 3;Customer 147;Lombardia;BS;GD;14
42758;Tamponi;Blue Box;Product 4;Customer 24;Lombardia;VA;DO;96
42758;Tamponi;Blue Box;Product 5;Customer 82;Veneto;PD;DRUGSTORE;72
42758;Tamponi;Blue Box;Product 5;Customer 88;Puglia;BT;DO;12
42758;Tamponi;Blue Box;Product 5;Customer 113;Basilicata;PZ;GD;12
42758;Tamponi;Blue Box;Product 5;Customer 113;Lombardia;BG;GD;12
42758;Tamponi;Blue Box;Product 5;Customer 147;Lombardia;BS;GD;24
42758;Tamponi;Blue Box;Product 5;Customer 147;Marche;AN;GD;12
42758;Tamponi;Blue Box;Product 6;Customer 57;Lazio;RM;INGROSSO;2
42758;Tamponi;Blue Box;Product 7;Customer 32;Lazio;RM;GD;10
42758;Tamponi;Blue Box;Product 7;Customer 91;Umbria;PG;DO;10
42758;Tamponi;Blue Box;Product 7;Customer 159;Toscana;FI;GD;60
42758;Tamponi;Compak;Product 8;Customer 32;Lazio;RM;GD;16
42758;Tamponi;Compak;Product 8;Customer 57;Lazio;RM;INGROSSO;1,6
42758;Tamponi;Compak;Product 8;Customer 88;Puglia;BT;DO;16
42758;Tamponi;Compak;Product 8;Customer 113;Lombardia;BG;GD;16
42758;Tamponi;Compak;Product 8;Customer 147;Lombardia;BS;GD;16
42758;Tamponi;Compak;Product 9;Customer 67;Piemonte;NO;GD;89,6
42758;Tamponi;Compak;Product 10;Customer 57;Lazio;RM;INGROSSO;1,6
42758;Tamponi;Compak;Product 10;Customer 88;Puglia;BT;DO;15,2
42758;Tamponi;Compak;Product 10;Customer 113;Lombardia;BG;GD;30,4
42758;Tamponi;Compak;Product 10;Customer 147;Marche;AN;GD;15,2
42758;Tamponi;Digital;Product 13;Customer 82;Veneto;PD;DRUGSTORE;51,1728
42758;Tamponi;Digital;Product 13;Customer 147;Lombardia;BS;GD;12,7932
42758;Tamponi;Digital;Product 15;Customer 24;Lombardia;VA;DO;63,966
42758;Tamponi;Digital;Product 15;Customer 113;Lombardia;BG;GD;10,661
42758;Tamponi;Digital;Product 15;Customer 147;Lombardia;BS;GD;10,661
42759;Tamponi;Blue Box;Product 1;Customer 45;Toscana;LU;DO;17
42759;Tamponi;Blue Box;Product 3;Customer 21;Sicilia;CL;GD;14
42759;Tamponi;Blue Box;Product 3;Customer 45;Liguria;SV;DO;14
42759;Tamponi;Blue Box;Product 4;Customer 30;Piemonte;NO;GD;48
42759;Tamponi;Blue Box;Product 4;Customer 87;Veneto;VE;DO;24
42759;Tamponi;Blue Box;Product 5;Customer 21;Sicilia;CL;GD;12
42759;Tamponi;Blue Box;Product 5;Customer 82;Veneto;PD;DRUGSTORE;72
42759;Tamponi;Blue Box;Product 5;Customer 104;Sicilia;CL;DRUGSTORE;36
42759;Tamponi;Blue Box;Product 6;Customer 82;Veneto;PD;DRUGSTORE;144
42759;Tamponi;Blue Box;Product 7;Customer 30;Piemonte;NO;GD;60
42759;Tamponi;Blue Box;Product 7;Customer 87;Veneto;VE;DO;20
42759;Tamponi;Compak;Product 8;Customer 43;Trentino Alto Adige;TN;DO;16
42759;Tamponi;Compak;Product 8;Customer 82;Veneto;PD;DRUGSTORE;112
42759;Tamponi;Compak;Product 8;Customer 147;Lombardia;BS;GD;16
42759;Tamponi;Compak;Product 9;Customer 67;Lombardia;MI;GD;89,6
42759;Tamponi;Compak;Product 9;Customer 87;Veneto;VE;DO;18,0072
42759;Tamponi;Compak;Product 10;Customer 104;Sicilia;CL;DRUGSTORE;15,2
42759;Tamponi;Compak;Product 10;Customer 147;Lombardia;BS;GD;15,2
42759;Tamponi;Compak;Product 11;Customer 67;Lombardia;MI;GD;72
42759;Tamponi;Compak;Product 11;Customer 67;Piemonte;NO;GD;72
42759;Tamponi;Compak;Product 11;Customer 87;Veneto;VE;DO;28,81152
42759;Tamponi;Digital;Product 15;Customer 147;Lombardia;BS;GD;10,661
42760;Tamponi;Blue Box;Product 1;Customer 113;Basilicata;PZ;GD;17
42760;Tamponi;Blue Box;Product 1;Customer 126;Campania;NA;INGROSSO;17
42760;Tamponi;Blue Box;Product 3;Customer 45;Emilia Romagna;MO;DO;14
42760;Tamponi;Blue Box;Product 3;Customer 113;Basilicata;PZ;GD;14
42760;Tamponi;Blue Box;Product 3;Customer 147;Sicilia;CT;GD;14
42760;Tamponi;Blue Box;Product 4;Customer 4;Lombardia;MI;DO;96
42760;Tamponi;Blue Box;Product 4;Customer 30;Campania;BN;GD;12
42760;Tamponi;Blue Box;Product 5;Customer 88;Puglia;BT;DO;12
42760;Tamponi;Blue Box;Product 5;Customer 113;Basilicata;PZ;GD;12
42760;Tamponi;Blue Box;Product 5;Customer 113;Sicilia;CT;GD;6
42760;Tamponi;Blue Box;Product 5;Customer 122;Campania;CE;DO;36
42760;Tamponi;Blue Box;Product 5;Customer 143;Campania;CE;GD;12
42760;Tamponi;Blue Box;Product 6;Customer 126;Campania;NA;INGROSSO;24
42760;Tamponi;Blue Box;Product 7;Customer 4;Lombardia;MI;DO;60
42760;Tamponi;Compak;Product 8;Customer 88;Puglia;BT;DO;16
42760;Tamponi;Compak;Product 8;Customer 147;Sicilia;CT;GD;16
42760;Tamponi;Compak;Product 9;Customer 30;Piemonte;NO;GD;36,0144
42760;Tamponi;Compak;Product 9;Customer 91;Veneto;VI;DO;36,0144
42760;Tamponi;Compak;Product 10;Customer 45;Emilia Romagna;MO;DO;15,2
42760;Tamponi;Compak;Product 10;Customer 88;Puglia;BT;DO;15,2
42760;Tamponi;Compak;Product 10;Customer 113;Basilicata;PZ;GD;15,2
42760;Tamponi;Compak;Product 10;Customer 147;Sicilia;CT;GD;15,2
42760;Tamponi;Compak;Product 11;Customer 24;Lombardia;VA;DO;86,43456
42760;Tamponi;Pearl;Product 19;Customer 113;Basilicata;PZ;GD;9,0009
42761;Tamponi;Blue Box;Product 1;Customer 22;Sardegna;CA;DO;3
42761;Tamponi;Blue Box;Product 3;Customer 16;Sicilia;PA;GD;28
42761;Tamponi;Blue Box;Product 3;Customer 22;Sardegna;CA;DO;3
42761;Tamponi;Blue Box;Product 5;Customer 16;Sicilia;PA;GD;36
42761;Tamponi;Blue Box;Product 5;Customer 44;Lombardia;BG;DO;72
42761;Tamponi;Blue Box;Product 5;Customer 46;Umbria;PG;DO;12
42761;Tamponi;Blue Box;Product 5;Customer 65;Veneto;TV;DO;24
42761;Tamponi;Blue Box;Product 5;Customer 110;Puglia;BA;GD;12
42761;Tamponi;Blue Box;Product 5;Customer 113;Lombardia;BG;GD;12
42761;Tamponi;Blue Box;Product 5;Customer 147;Sicilia;CT;GD;24
42761;Tamponi;Blue Box;Product 7;Customer 67;Toscana;FI;GD;22,66661
42761;Tamponi;Compak;Product 8;Customer 46;Campania;CE;DO;16
42761;Tamponi;Compak;Product 8;Customer 46;Umbria;PG;DO;16
42761;Tamponi;Compak;Product 8;Customer 113;Lombardia;BG;GD;16
42761;Tamponi;Compak;Product 9;Customer 67;Lombardia;MI;GD;89,6
42761;Tamponi;Compak;Product 10;Customer 44;Lombardia;BG;DO;30,4
42761;Tamponi;Compak;Product 11;Customer 67;Lombardia;MI;GD;72
42761;Tamponi;Digital;Product 13;Customer 67;Lombardia;MI;GD;12,7932
42761;Tamponi;Digital;Product 15;Customer 67;Lombardia;MI;GD;10,661
42762;Tamponi;Blue Box;Product 1;Customer 30;Piemonte;NO;GD;17
42762;Tamponi;Blue Box;Product 2;Customer 87;Veneto;VE;DO;28
42762;Tamponi;Blue Box;Product 3;Customer 117;Piemonte;CN;DO;28
42762;Tamponi;Blue Box;Product 3;Customer 128;Piemonte;AL;DISCOUNT;24
42762;Tamponi;Blue Box;Product 4;Customer 30;Lazio;RM;GD;12
42762;Tamponi;Blue Box;Product 4;Customer 87;Veneto;VE;DO;24
42762;Tamponi;Blue Box;Product 4;Customer 150;Veneto;VR;DO;12
42762;Tamponi;Blue Box;Product 5;Customer 21;Sicilia;ME;GD;12
42762;Tamponi;Blue Box;Product 5;Customer 45;Toscana;LU;DO;72
42762;Tamponi;Blue Box;Product 5;Customer 117;Piemonte;CN;DO;24
42762;Tamponi;Blue Box;Product 5;Customer 128;Piemonte;AL;DISCOUNT;24
42762;Tamponi;Blue Box;Product 7;Customer 30;Piemonte;NO;GD;60
42762;Tamponi;Blue Box;Product 7;Customer 87;Veneto;VE;DO;40
42762;Tamponi;Blue Box;Product 7;Customer 116;Veneto;VR;DO;120
42762;Tamponi;Blue Box;Product 7;Customer 117;Piemonte;CN;DO;10
42762;Tamponi;Blue Box;Product 7;Customer 150;Veneto;VR;DO;60
42762;Tamponi;Compak;Product 8;Customer 32;Lombardia;MI;GD;16
42762;Tamponi;Compak;Product 8;Customer 32;Toscana;PI;GD;16
42762;Tamponi;Compak;Product 8;Customer 113;Basilicata;PZ;GD;16
42762;Tamponi;Compak;Product 8;Customer 117;Piemonte;CN;DO;16
42762;Tamponi;Compak;Product 8;Customer 128;Piemonte;AL;DISCOUNT;19,2
42762;Tamponi;Compak;Product 9;Customer 30;Piemonte;NO;GD;36,0144
42762;Tamponi;Compak;Product 9;Customer 67;Piemonte;NO;GD;89,6
42762;Tamponi;Compak;Product 9;Customer 87;Veneto;VE;DO;18,0072
42762;Tamponi;Compak;Product 10;Customer 32;Lombardia;MI;GD;15,2
42762;Tamponi;Compak;Product 10;Customer 117;Piemonte;CN;DO;15,2
42762;Tamponi;Compak;Product 10;Customer 128;Piemonte;AL;DISCOUNT;19,2
42762;Tamponi;Compak;Product 11;Customer 30;Lazio;RM;GD;14,40576
42762;Tamponi;Compak;Product 11;Customer 30;Piemonte;NO;GD;43,21728
42762;Tamponi;Compak;Product 11;Customer 87;Veneto;VE;DO;28,81152
42762;Tamponi;Digital;Product 15;Customer 56;Calabria;CZ;GD;10,661
42762;Tamponi;Digital;Product 15;Customer 113;Sicilia;CT;GD;5,3305
42762;Tamponi;Pearl;Product 19;Customer 30;Piemonte;NO;GD;0,90009
42765;Tamponi;Blue Box;Product 2;Customer 87;Veneto;VE;DO;28
42765;Tamponi;Blue Box;Product 3;Customer 10;Puglia;TA;INGROSSO;3
42765;Tamponi;Blue Box;Product 3;Customer 21;Puglia;BA;GD;14
42765;Tamponi;Blue Box;Product 3;Customer 45;Liguria;SV;DO;14
42765;Tamponi;Blue Box;Product 3;Customer 88;Puglia;BT;DO;14
42765;Tamponi;Blue Box;Product 3;Customer 157;Lazio;RM;DISCOUNT;24
42765;Tamponi;Blue Box;Product 4;Customer 30;Lombardia;MI;GD;36
42765;Tamponi;Blue Box;Product 4;Customer 87;Veneto;VE;DO;48
42765;Tamponi;Blue Box;Product 5;Customer 10;Puglia;TA;INGROSSO;3
42765;Tamponi;Blue Box;Product 5;Customer 21;Puglia;BA;GD;12
42765;Tamponi;Blue Box;Product 5;Customer 82;Veneto;PD;DRUGSTORE;72
42765;Tamponi;Blue Box;Product 5;Customer 88;Puglia;BT;DO;12
42765;Tamponi;Blue Box;Product 5;Customer 105;Toscana;SI;DRUGSTORE;72
42765;Tamponi;Blue Box;Product 5;Customer 113;Sardegna;CA;GD;5
42765;Tamponi;Blue Box;Product 5;Customer 147;Lombardia;BS;GD;12
42765;Tamponi;Blue Box;Product 5;Customer 157;Lazio;RM;DISCOUNT;24
42765;Tamponi;Blue Box;Product 7;Customer 30;Lombardia;MI;GD;60
42765;Tamponi;Blue Box;Product 7;Customer 87;Veneto;VE;DO;60
42765;Tamponi;Compak;Product 8;Customer 105;Toscana;SI;DRUGSTORE;32
42765;Tamponi;Compak;Product 8;Customer 113;Sardegna;CA;GD;3,2
42765;Tamponi;Compak;Product 8;Customer 157;Lazio;RM;DISCOUNT;19,2
42765;Tamponi;Compak;Product 9;Customer 87;Veneto;VE;DO;36,0144
42765;Tamponi;Compak;Product 10;Customer 21;Puglia;BA;GD;15,2
42765;Tamponi;Compak;Product 10;Customer 82;Veneto;PD;DRUGSTORE;91,2
42765;Tamponi;Compak;Product 10;Customer 88;Puglia;BT;DO;15,2
42765;Tamponi;Compak;Product 10;Customer 105;Toscana;SI;DRUGSTORE;60,8
42765;Tamponi;Compak;Product 10;Customer 113;Sardegna;CA;GD;6,4
42765;Tamponi;Compak;Product 10;Customer 157;Lazio;RM;DISCOUNT;19,2
42765;Tamponi;Compak;Product 11;Customer 30;Lombardia;MI;GD;86,43456
42765;Tamponi;Compak;Product 11;Customer 87;Veneto;VE;DO;28,81152
42765;Tamponi;Pearl;Product 19;Customer 30;Campania;BN;GD;0,90009
42766;Tamponi;Blue Box;Product 1;Customer 64;Piemonte;TO;GD;1
42766;Tamponi;Blue Box;Product 1;Customer 82;Veneto;PD;DRUGSTORE;34
42766;Tamponi;Blue Box;Product 1;Customer 113;Lombardia;BG;GD;17
42766;Tamponi;Blue Box;Product 2;Customer 87;Veneto;VE;DO;28
42766;Tamponi;Blue Box;Product 3;Customer 21;Toscana;SI;GD;98
42766;Tamponi;Blue Box;Product 3;Customer 45;Emilia Romagna;MO;DO;14
42766;Tamponi;Blue Box;Product 3;Customer 45;Sardegna;SU;DO;14
42766;Tamponi;Blue Box;Product 3;Customer 64;Piemonte;TO;GD;2
42766;Tamponi;Blue Box;Product 3;Customer 82;Veneto;PD;DRUGSTORE;98
42766;Tamponi;Blue Box;Product 3;Customer 93;Lombardia;MI;DO;84
42766;Tamponi;Blue Box;Product 3;Customer 113;Lombardia;BG;GD;14
42766;Tamponi;Blue Box;Product 3;Customer 113;Sardegna;CA;GD;10
42766;Tamponi;Blue Box;Product 3;Customer 123;Lombardia;BS;DO;98
42766;Tamponi;Blue Box;Product 3;Customer 143;Campania;CE;GD;14
42766;Tamponi;Blue Box;Product 3;Customer 147;Lombardia;BS;GD;14
42766;Tamponi;Blue Box;Product 3;Customer 163;Veneto;TV;DO;14
42766;Tamponi;Blue Box;Product 3;Customer 164;Puglia;LE;DO;12
42766;Tamponi;Blue Box;Product 4;Customer 30;Piemonte;TO;GD;96
42766;Tamponi;Blue Box;Product 4;Customer 67;Lombardia;MI;GD;303,99924
42766;Tamponi;Blue Box;Product 4;Customer 67;Piemonte;NO;GD;303,99924
42766;Tamponi;Blue Box;Product 4;Customer 87;Veneto;VE;DO;48
42766;Tamponi;Blue Box;Product 4;Customer 119;Lombardia;PV;INGROSSO;96
42766;Tamponi;Blue Box;Product 4;Customer 144;Lombardia;PV;GD;72
42766;Tamponi;Blue Box;Product 5;Customer 21;Toscana;SI;GD;144
42766;Tamponi;Blue Box;Product 5;Customer 35;Abruzzo;PE;DRUGSTORE;360
42766;Tamponi;Blue Box;Product 5;Customer 37;Marche;AN;GD;12
42766;Tamponi;Blue Box;Product 5;Customer 45;Sardegna;SU;DO;72
42766;Tamponi;Blue Box;Product 5;Customer 64;Piemonte;TO;GD;2
42766;Tamponi;Blue Box;Product 5;Customer 82;Veneto;PD;DRUGSTORE;72
42766;Tamponi;Blue Box;Product 5;Customer 88;Puglia;BT;DO;12
42766;Tamponi;Blue Box;Product 5;Customer 93;Lombardia;MI;DO;144
42766;Tamponi;Blue Box;Product 5;Customer 113;Sardegna;CA;GD;12
42766;Tamponi;Blue Box;Product 5;Customer 123;Lombardia;BS;DO;72
42766;Tamponi;Blue Box;Product 5;Customer 147;Lazio;RM;GD;12
42766;Tamponi;Blue Box;Product 5;Customer 163;Veneto;TV;DO;24
42766;Tamponi;Blue Box;Product 5;Customer 164;Puglia;LE;DO;12
42766;Tamponi;Blue Box;Product 6;Customer 14;Lazio;RM;INGROSSO;1
42766;Tamponi;Blue Box;Product 6;Customer 57;Lazio;RM;INGROSSO;2
42766;Tamponi;Blue Box;Product 6;Customer 82;Veneto;PD;DRUGSTORE;72
42766;Tamponi;Blue Box;Product 6;Customer 123;Lombardia;BS;DO;72
42766;Tamponi;Blue Box;Product 7;Customer 30;Piemonte;TO;GD;10
42766;Tamponi;Blue Box;Product 7;Customer 67;Lombardia;MI;GD;339,99915
42766;Tamponi;Blue Box;Product 7;Customer 67;Piemonte;NO;GD;407,99898
42766;Tamponi;Blue Box;Product 7;Customer 67;Toscana;FI;GD;135,99966
42766;Tamponi;Blue Box;Product 7;Customer 70;Veneto;VE;DO;60
42766;Tamponi;Blue Box;Product 7;Customer 87;Veneto;VE;DO;80
42766;Tamponi;Blue Box;Product 7;Customer 89;Lombardia;SO;GD;5
42766;Tamponi;Blue Box;Product 7;Customer 144;Lombardia;PV;GD;80
42766;Tamponi;Blue Box;Product 7;Customer 159;Toscana;FI;GD;60
42766;Tamponi;Compak;Product 8;Customer 14;Lazio;RM;INGROSSO;1,6
42766;Tamponi;Compak;Product 8;Customer 15;Trentino Alto Adige;BZ;INGROSSO;16
42766;Tamponi;Compak;Product 8;Customer 82;Veneto;PD;DRUGSTORE;32
42766;Tamponi;Compak;Product 8;Customer 88;Puglia;BT;DO;16
